"USER_ID_MOVIE_ID","PREDICTED_RATING"
11_1396,4
11_1480,4
11_1485,4
12_25,4
12_98,4
12_134,5
12_190,4
12_220,4
12_242,5
12_259,4
12_306,4
12_319,4
12_375,4
12_442,5
12_525,4
12_529,4
12_538,4
12_575,4
12_661,5
12_670,4
12_690,4
12_789,4
12_800,5
12_816,4
12_850,4
12_913,4
12_963,4
12_1022,4
12_1047,4
12_1072,4
12_1192,4
12_1288,4
12_1310,4
12_1325,4
12_1331,4
12_1360,4
12_1376,4
12_1388,4
12_1486,4
12_1504,4
12_1522,4
12_1524,4
13_81,4
13_191,4
13_242,5
13_322,4
13_325,4
13_364,4
13_419,4
13_620,4
13_787,4
13_850,4
13_1045,4
13_1050,4
13_1072,4
13_1168,4
13_1287,4
13_1292,4
13_1305,4
13_1331,4
13_1332,4
14_78,4
14_100,4
14_112,4
14_124,4
14_129,4
14_158,4
14_163,4
14_229,4
14_244,4
14_247,4
14_281,4
14_284,4
14_299,4
14_302,4
14_329,4
14_345,4
14_374,4
14_375,4
14_380,4
14_404,4
14_407,4
14_437,4
14_448,4
14_451,4
14_458,4
14_591,4
14_604,4
14_606,4
14_635,4
14_672,4
14_725,4
14_734,4
14_746,4
14_749,4
14_758,4
14_769,4
14_803,4
14_807,4
14_809,4
14_820,4
14_850,4
14_872,4
14_909,4
14_1043,4
14_1048,4
14_1063,4
14_1090,4
14_1131,4
14_1139,4
14_1231,4
14_1238,4
14_1273,4
14_1290,4
14_1298,4
14_1315,4
14_1323,4
14_1356,4
14_1374,4
14_1392,4
14_1409,4
14_1419,4
14_1429,4
14_1434,4
14_1455,4
14_1471,4
14_1472,4
14_1484,4
14_1485,4
14_1488,4
14_1489,4
14_1490,4
14_1501,4
15_23,4
15_53,4
15_356,4
15_373,4
15_440,4
15_580,4
15_603,4
15_635,4
15_707,4
15_725,4
15_923,4
15_1119,4
15_1192,4
15_1229,4
15_1296,4
15_1353,4
15_1357,5
15_1522,4
16_53,4
16_98,4
16_119,4
16_130,4
16_215,4
16_220,4
16_229,4
16_263,4
16_385,4
16_393,4
16_431,4
16_644,4
16_702,4
16_732,4
16_766,4
16_767,4
16_769,4
16_778,4
16_790,4
16_809,4
16_835,4
16_854,4
16_883,4
16_910,4
16_983,4
16_1033,4
16_1060,4
16_1062,4
16_1093,4
16_1119,4
16_1128,4
16_1168,4
16_1192,4
16_1204,4
16_1280,4
16_1290,4
16_1310,4
16_1316,4
16_1332,4
16_1407,4
16_1429,4
16_1510,4
16_1516,4
17_215,4
17_298,4
17_359,4
17_409,4
17_437,4
17_439,4
17_502,4
17_538,4
17_588,4
17_767,4
17_847,4
17_1201,4
18_78,4
18_79,4
18_105,4
18_106,4
18_134,4
18_147,4
18_154,4
18_220,4
18_232,4
18_258,4
18_259,4
18_265,4
18_272,4
18_274,4
18_284,4
18_359,4
18_413,4
18_434,4
18_451,4
18_454,4
18_511,4
18_566,4
18_580,4
18_614,4
18_626,4
18_644,4
18_767,4
18_787,4
18_795,4
18_797,4
18_809,4
18_850,4
18_899,4
18_922,4
18_932,4
18_944,4
18_949,4
18_1003,4
18_1097,4
18_1192,4
18_1198,4
18_1201,4
18_1223,4
18_1227,4
18_1234,4
18_1289,4
18_1296,4
18_1307,4
18_1310,4
18_1318,4
18_1325,4
18_1333,4
18_1340,4
18_1353,4
18_1360,4
18_1432,4
18_1484,4
18_1488,4
18_1499,4
18_1509,4
19_409,4
19_707,4
19_1051,4
19_1270,4
19_1319,4
19_1357,4
19_1409,4
20_124,4
20_224,4
20_403,4
20_409,4
20_749,4
20_878,4
20_1050,4
20_1252,4
20_1323,4
20_1332,4
21_106,4
21_134,4
21_232,4
21_659,4
21_707,4
21_890,4
21_960,4
21_1171,4
22_56,4
22_58,4
22_69,4
22_90,4
22_119,4
22_164,4
22_191,4
22_234,4
22_241,4
22_409,4
22_434,4
22_435,4
22_440,4
22_455,4
22_477,4
22_508,4
22_580,4
22_769,4
22_795,4
22_891,4
22_899,4
22_1146,4
22_1221,4
22_1224,4
22_1332,4
22_1333,4
22_1409,4
22_1438,4
22_1489,4
22_1498,4
22_1524,4
23_172,4
23_192,4
23_226,4
23_580,4
23_749,4
23_892,4
23_1051,4
23_1319,4
23_1374,4
24_56,4
24_294,4
24_723,4
24_931,4
24_995,4
24_1093,4
24_1119,4
24_1488,4
24_1515,4
25_7,4
25_30,4
25_45,4
25_54,4
25_56,4
25_58,4
25_73,4
25_77,4
25_89,4
25_104,4
25_118,4
25_188,4
25_189,4
25_191,4
25_216,4
25_223,4
25_225,4
25_240,4
25_242,5
25_243,4
25_248,4
25_285,4
25_293,4
25_297,4
25_303,4
25_313,4
25_375,4
25_392,4
25_398,4
25_399,4
25_411,4
25_419,4
25_437,4
25_442,5
25_446,4
25_457,4
25_477,4
25_488,4
25_490,4
25_507,4
25_525,4
25_526,4
25_527,4
25_531,4
25_538,4
25_542,4
25_546,4
25_573,4
25_583,4
25_585,4
25_587,4
25_588,4
25_595,4
25_606,4
25_611,4
25_620,4
25_621,4
25_641,4
25_643,4
25_644,4
25_659,4
25_661,4
25_667,4
25_669,4
25_675,4
25_677,4
25_679,4
25_688,4
25_743,4
25_750,4
25_782,4
25_800,4
25_804,4
25_811,4
25_819,4
25_824,4
25_826,4
25_835,4
25_837,4
25_842,4
25_851,4
25_884,4
25_891,4
25_910,4
25_913,4
25_920,4
25_922,4
25_924,4
25_939,4
25_948,4
25_949,4
25_958,4
25_960,4
25_1018,4
25_1022,4
25_1036,4
25_1061,4
25_1062,4
25_1075,4
25_1106,4
25_1133,4
25_1134,4
25_1160,4
25_1165,4
25_1189,4
25_1194,4
25_1202,4
25_1217,4
25_1221,4
25_1224,4
25_1229,4
25_1260,4
25_1263,4
25_1284,4
25_1304,4
25_1311,4
25_1316,4
25_1322,4
25_1328,4
25_1369,4
25_1381,4
25_1382,4
25_1393,4
25_1414,4
25_1437,4
25_1457,4
25_1491,4
25_1496,4
25_1516,4
26_4,4
26_45,4
26_58,4
26_97,4
26_134,4
26_206,4
26_325,4
26_351,4
26_419,4
26_442,5
26_463,4
26_479,4
26_480,4
26_489,4
26_510,4
26_541,4
26_659,4
26_692,4
26_800,4
26_891,4
26_892,4
26_915,4
26_1043,4
26_1048,4
26_1050,4
26_1102,4
26_1148,4
26_1166,4
26_1216,4
26_1273,4
26_1292,4
26_1357,4
26_1490,4
26_1492,4
27_235,4
27_580,4
27_1217,4
27_1318,4
27_1331,4
27_1498,4
28_60,4
28_134,4
28_191,4
28_220,4
28_327,4
28_343,4
28_345,4
28_400,4
28_512,4
28_575,4
28_583,4
28_603,4
28_621,4
28_656,4
28_675,4
28_800,4
28_876,4
28_901,4
28_913,4
28_989,4
28_1009,4
28_1022,4
28_1047,4
28_1075,4
28_1090,4
28_1144,4
28_1195,4
28_1224,4
28_1278,4
28_1289,4
28_1372,4
28_1387,4
28_1498,4
28_1503,4
28_1522,4
29_7,4
29_34,4
29_101,4
29_104,4
29_134,4
29_229,4
29_242,5
29_254,4
29_310,4
29_350,4
29_385,4
29_393,4
29_490,4
29_568,4
29_606,4
29_670,4
29_960,4
29_1146,4
29_1255,4
29_1396,4
29_1399,4
29_1452,4
29_1510,5
30_700,4
30_858,4
30_878,4
30_1332,4
31_37,4
31_68,4
31_104,4
31_189,4
31_204,4
31_311,4
31_341,4
31_349,4
31_588,4
31_661,4
31_691,4
31_747,4
31_812,4
31_856,4
31_891,4
31_999,4
31_1113,4
31_1134,4
31_1146,4
31_1228,4
31_1232,4
31_1298,4
31_1370,4
31_1391,4
31_1518,4
32_101,4
32_215,4
32_220,4
32_234,4
32_329,4
32_365,4
32_410,4
32_414,4
32_582,4
32_594,4
32_620,4
32_648,4
32_694,4
32_752,4
32_778,4
32_828,4
32_847,4
32_971,4
32_1009,4
32_1075,4
32_1224,4
32_1229,4
32_1263,4
32_1324,4
32_1331,4
32_1386,4
32_1409,4
32_1448,4
32_1475,4
33_272,4
33_399,4
33_419,4
33_490,4
33_603,4
33_620,4
33_834,4
33_891,4
33_894,4
33_949,4
33_1075,4
33_1097,4
33_1192,4
33_1227,4
33_1296,4
33_1333,4
33_1396,4
33_1452,4
33_1526,4
34_4,4
34_23,4
34_34,4
34_48,4
34_58,4
34_71,4
34_98,4
34_104,4
34_130,4
34_134,4
34_242,5
34_265,4
34_267,4
34_269,4
34_279,4
34_284,4
34_294,4
34_302,4
34_335,4
34_345,4
34_372,4
34_373,4
34_435,4
34_446,4
34_448,4
34_481,4
34_505,4
34_514,4
34_532,4
34_546,4
34_553,4
34_556,4
34_573,4
34_588,4
34_595,4
34_644,4
34_677,4
34_702,4
34_714,4
34_723,4
34_760,4
34_772,4
34_776,4
34_778,4
34_794,4
34_812,4
34_834,4
34_852,4
34_883,4
34_910,4
34_915,4
34_978,4
34_980,4
34_1001,4
34_1003,4
34_1022,4
34_1050,4
34_1062,4
34_1063,4
34_1067,4
34_1097,4
34_1113,4
34_1119,4
34_1133,4
34_1160,4
34_1174,4
34_1221,4
34_1223,4
34_1229,4
34_1287,4
34_1381,4
34_1413,4
34_1415,4
34_1462,4
34_1473,4
34_1479,4
34_1488,4
34_1498,4
34_1501,4
34_1504,4
34_1510,4
34_1516,4
35_4,4
35_24,4
35_56,4
35_104,4
35_111,4
35_117,4
35_119,4
35_125,4
35_130,4
35_134,5
35_174,4
35_191,4
35_203,4
35_220,4
35_241,4
35_250,4
35_271,4
35_276,4
35_277,4
35_302,4
35_329,4
35_335,4
35_363,4
35_364,4
35_375,4
35_411,4
35_417,4
35_488,4
35_502,4
35_516,4
35_529,4
35_550,4
35_606,4
35_626,4
35_671,4
35_688,4
35_695,4
35_723,4
35_734,4
35_750,4
35_769,4
35_778,4
35_783,4
35_790,4
35_791,4
35_804,4
35_835,4
35_836,4
35_852,4
35_882,4
35_934,4
35_960,4
35_976,4
35_1016,4
35_1034,4
35_1049,4
35_1071,4
35_1075,4
35_1094,4
35_1100,4
35_1146,4
35_1178,4
35_1194,4
35_1198,4
35_1199,4
35_1220,4
35_1229,4
35_1248,4
35_1260,4
35_1261,4
35_1305,4
35_1325,4
35_1352,4
35_1370,4
35_1398,4
35_1420,4
35_1436,4
35_1437,4
35_1457,4
35_1484,4
35_1486,4
35_1496,4
35_1506,4
35_1510,5
35_1522,4
36_27,4
36_373,4
36_510,4
36_787,4
36_892,4
36_1048,4
36_1050,4
36_1051,4
36_1409,4
36_1464,4
37_225,4
37_451,4
37_642,4
37_661,4
37_723,4
37_859,4
37_1484,4
37_1488,4
38_297,4
38_345,4
38_440,4
38_451,4
38_582,4
38_707,4
38_734,4
38_1045,4
38_1131,4
38_1217,4
38_1232,4
38_1315,4
38_1325,4
38_1441,4
39_63,4
39_592,4
39_661,5
39_746,4
39_812,4
39_1075,4
39_1094,4
39_1113,4
39_1246,4
39_1289,4
39_1357,5
40_97,4
40_105,4
40_139,4
40_195,4
40_223,4
40_250,4
40_280,4
40_285,4
40_345,4
40_409,4
40_451,4
40_479,4
40_580,4
40_591,4
40_690,4
40_770,4
40_787,4
40_795,4
40_797,4
40_807,4
40_828,4
40_967,4
40_1048,4
40_1050,4
40_1073,4
40_1097,4
40_1192,4
40_1217,4
40_1296,4
40_1357,4
40_1397,4
40_1400,4
40_1465,4
41_68,4
41_224,4
41_409,4
41_552,4
41_580,4
41_693,4
41_787,4
41_858,4
41_1373,4
42_224,4
42_285,4
42_532,4
42_552,4
42_877,4
42_886,4
42_1379,4
42_1521,4
43_19,4
43_63,4
43_73,4
43_89,4
43_119,4
43_164,4
43_179,4
43_220,4
43_259,4
43_281,4
43_296,4
43_364,4
43_365,4
43_373,4
43_390,4
43_409,4
43_434,4
43_442,5
43_454,4
43_459,4
43_560,4
43_606,4
43_618,4
43_641,4
43_671,4
43_690,4
43_725,4
43_750,4
43_780,4
43_797,4
43_845,4
43_1009,4
43_1033,4
43_1075,4
43_1168,4
43_1224,4
43_1268,4
43_1399,4
43_1436,4
43_1439,4
43_1448,4
43_1510,5
44_34,4
44_56,4
44_58,4
44_63,4
44_74,4
44_79,4
44_94,4
44_97,4
44_119,4
44_133,4
44_160,4
44_179,4
44_202,4
44_220,4
44_224,4
44_232,4
44_234,4
44_235,4
44_267,4
44_272,4
44_284,4
44_328,4
44_341,4
44_359,4
44_365,4
44_413,4
44_419,4
44_422,4
44_451,4
44_459,4
44_460,5
44_488,4
44_509,4
44_511,4
44_518,4
44_529,4
44_553,4
44_575,4
44_583,4
44_591,4
44_606,4
44_611,4
44_620,4
44_626,4
44_643,4
44_644,4
44_723,4
44_746,4
44_756,4
44_766,4
44_767,4
44_828,4
44_837,4
44_842,4
44_847,4
44_850,4
44_858,4
44_884,4
44_892,4
44_901,4
44_912,4
44_913,4
44_949,4
44_960,4
44_1022,4
44_1033,4
44_1050,4
44_1148,4
44_1150,4
44_1194,4
44_1213,4
44_1223,4
44_1224,4
44_1246,4
44_1311,4
44_1325,4
44_1332,4
44_1340,4
44_1357,5
44_1382,4
44_1386,4
44_1387,4
44_1398,4
44_1399,4
44_1409,4
44_1425,4
44_1439,4
44_1473,5
44_1484,4
44_1492,4
44_1496,4
44_1520,4
44_1522,4
44_1538,4
45_158,4
45_285,4
45_510,4
45_571,4
45_700,4
45_739,4
45_749,4
45_794,4
45_806,4
45_807,4
45_1043,4
45_1063,4
45_1166,4
45_1332,4
45_1392,4
46_552,4
46_878,4
46_923,4
46_1050,4
46_1051,4
46_1290,4
47_7,4
47_34,4
47_63,4
47_78,4
47_118,4
47_147,4
47_191,4
47_203,4
47_232,4
47_233,4
47_234,4
47_241,4
47_286,4
47_293,4
47_302,4
47_310,4
47_341,4
47_351,4
47_359,4
47_365,4
47_375,4
47_413,4
47_431,4
47_437,4
47_442,5
47_451,4
47_460,4
47_471,4
47_504,4
47_590,4
47_611,4
47_661,4
47_696,4
47_725,4
47_782,4
47_800,4
47_812,4
47_824,4
47_828,4
47_901,4
47_913,4
47_989,4
47_1050,4
47_1119,4
47_1150,4
47_1169,4
47_1246,4
47_1261,4
47_1323,4
47_1332,4
47_1357,5
47_1473,5
47_1485,4
47_1488,4
47_1498,4
47_1508,4
47_1516,4
48_34,4
48_225,4
48_238,4
48_259,4
48_267,4
48_359,4
48_364,4
48_440,4
48_479,4
48_643,4
48_644,4
48_661,5
48_712,4
48_741,4
48_743,4
48_800,4
48_816,4
48_824,4
48_826,4
48_828,4
48_905,4
48_1035,4
48_1075,4
48_1119,4
48_1146,4
48_1192,4
48_1194,4
48_1195,4
48_1281,4
48_1288,4
48_1296,4
48_1396,4
48_1398,4
48_1409,4
48_1420,4
48_1486,4
49_19,4
49_93,4
49_107,4
49_116,4
49_119,4
49_129,4
49_179,4
49_203,4
49_243,4
49_248,4
49_263,4
49_265,4
49_318,4
49_335,4
49_339,4
49_349,4
49_376,4
49_393,4
49_464,4
49_529,4
49_539,4
49_568,4
49_647,4
49_674,4
49_780,4
49_786,4
49_791,4
49_797,4
49_829,4
49_831,4
49_835,4
49_837,4
49_839,4
49_854,4
49_912,4
49_993,4
49_1035,4
49_1048,4
49_1066,4
49_1189,4
49_1194,4
49_1288,4
49_1311,4
49_1316,4
49_1333,4
49_1376,4
49_1399,4
49_1433,4
49_1445,4
49_1449,4
49_1452,4
49_1486,4
49_1532,4
50_97,4
50_319,4
50_364,4
50_433,4
50_502,4
50_621,4
50_746,4
50_925,4
50_1066,4
50_1075,4
50_1148,4
50_1281,4
50_1420,4
50_1473,4
51_42,4
51_93,4
51_120,4
51_125,4
51_130,4
51_133,4
51_160,4
51_216,4
51_223,4
51_232,4
51_242,5
51_258,4
51_263,4
51_272,4
51_297,4
51_335,4
51_345,4
51_375,4
51_431,4
51_435,4
51_438,4
51_447,4
51_490,4
51_610,4
51_611,4
51_616,4
51_620,4
51_627,4
51_671,4
51_725,4
51_726,4
51_734,4
51_763,4
51_785,4
51_795,4
51_796,4
51_797,4
51_812,4
51_887,4
51_913,4
51_983,4
51_989,4
51_1003,4
51_1006,4
51_1045,4
51_1053,4
51_1075,4
51_1086,4
51_1100,4
51_1132,4
51_1237,5
51_1240,4
51_1288,4
51_1302,4
51_1311,4
51_1312,4
51_1315,4
51_1393,4
51_1395,4
51_1406,4
51_1407,4
51_1440,4
51_1481,4
51_1516,4
51_1532,4
52_34,4
52_78,4
52_111,4
52_130,4
52_134,4
52_157,4
52_160,4
52_190,4
52_191,4
52_223,4
52_247,4
52_272,4
52_277,4
52_303,4
52_365,4
52_399,4
52_406,4
52_409,4
52_431,4
52_469,4
52_553,4
52_620,4
52_641,4
52_644,4
52_736,4
52_747,4
52_766,4
52_767,4
52_828,4
52_924,4
52_933,4
52_963,4
52_1009,4
52_1027,4
52_1061,4
52_1103,4
52_1217,4
52_1232,4
52_1253,4
52_1311,4
52_1315,4
52_1316,4
52_1332,4
52_1370,4
52_1376,4
52_1399,4
52_1407,4
52_1409,4
53_151,4
53_224,4
53_340,4
53_403,4
53_409,4
53_452,4
53_482,4
53_577,4
53_634,4
53_706,4
53_794,4
53_807,4
53_886,4
53_892,4
53_1002,4
53_1046,4
53_1082,4
53_1139,4
53_1166,4
53_1297,4
53_1367,4
53_1373,4
53_1397,4
53_1480,4
53_1491,4
53_1508,4
54_440,4
54_451,4
54_552,4
54_850,4
54_1232,4
54_1388,4
54_1503,4
55_191,4
55_341,4
55_373,4
55_374,4
55_1250,4
55_1386,4
55_1441,4
55_1532,4
55_1539,4
56_45,4
56_119,4
56_134,5
56_160,4
56_164,4
56_190,4
56_220,4
56_234,4
56_303,4
56_328,4
56_335,4
56_359,4
56_399,4
56_409,4
56_568,4
56_580,4
56_583,4
56_588,4
56_620,4
56_644,4
56_769,4
56_795,4
56_800,5
56_824,4
56_847,4
56_886,4
56_931,4
56_1217,4
56_1221,4
56_1331,4
56_1370,4
56_1388,4
56_1436,4
56_1452,4
56_1510,5
56_1522,4
57_5,4
57_42,4
57_101,4
57_111,4
57_125,4
57_134,5
57_175,4
57_184,4
57_192,4
57_203,4
57_220,4
57_221,4
57_232,4
57_250,4
57_254,4
57_266,4
57_269,4
57_277,4
57_341,4
57_348,4
57_362,4
57_365,4
57_393,5
57_409,4
57_419,4
57_435,4
57_437,4
57_468,4
57_526,4
57_579,4
57_580,4
57_582,4
57_584,4
57_620,4
57_643,4
57_647,4
57_675,4
57_706,4
57_707,4
57_734,4
57_741,4
57_768,4
57_797,4
57_814,4
57_819,4
57_835,4
57_844,4
57_863,4
57_887,4
57_901,4
57_904,4
57_910,4
57_960,4
57_1003,4
57_1010,4
57_1030,4
57_1062,4
57_1113,4
57_1131,4
57_1136,4
57_1146,4
57_1178,4
57_1193,4
57_1213,4
57_1229,4
57_1232,4
57_1238,4
57_1253,4
57_1293,4
57_1315,4
57_1323,4
57_1333,4
57_1336,4
57_1352,4
57_1382,4
57_1400,4
57_1409,4
57_1415,4
57_1425,4
57_1448,4
57_1452,4
57_1486,4
57_1522,4
57_1526,4
58_19,4
58_27,4
58_38,4
58_42,4
58_45,4
58_58,4
58_71,4
58_118,4
58_119,4
58_190,4
58_220,4
58_223,4
58_254,4
58_277,4
58_297,4
58_298,4
58_306,4
58_319,4
58_373,4
58_409,4
58_442,5
58_458,4
58_509,4
58_520,4
58_521,4
58_547,4
58_573,4
58_582,4
58_590,4
58_597,4
58_611,4
58_620,4
58_644,4
58_659,4
58_670,4
58_671,4
58_688,4
58_726,4
58_734,4
58_737,4
58_738,4
58_739,4
58_769,4
58_787,4
58_795,4
58_800,4
58_803,4
58_842,4
58_847,4
58_850,4
58_878,4
58_882,4
58_899,4
58_973,4
58_1009,4
58_1022,4
58_1033,4
58_1043,4
58_1061,4
58_1069,4
58_1097,4
58_1123,4
58_1134,4
58_1161,4
58_1178,4
58_1180,4
58_1220,4
58_1224,4
58_1227,4
58_1229,4
58_1234,4
58_1236,4
58_1237,4
58_1284,4
58_1292,4
58_1304,4
58_1310,4
58_1313,4
58_1315,4
58_1324,4
58_1331,4
58_1333,4
58_1357,4
58_1381,4
58_1388,4
58_1398,4
58_1404,4
58_1405,4
58_1434,4
58_1449,4
59_63,4
59_634,4
59_743,4
59_863,4
59_1085,4
59_1484,4
60_23,4
60_94,4
60_107,4
60_116,4
60_119,4
60_134,5
60_154,4
60_168,4
60_179,4
60_204,4
60_220,4
60_303,5
60_313,4
60_364,4
60_365,4
60_431,4
60_435,4
60_438,4
60_442,5
60_459,4
60_529,4
60_618,4
60_832,4
60_844,4
60_924,4
60_1132,4
60_1246,4
60_1253,4
60_1268,4
60_1271,4
60_1288,4
60_1315,4
60_1318,4
60_1373,4
60_1382,4
60_1386,4
60_1396,4
60_1398,4
60_1448,4
60_1496,4
61_603,4
61_1043,4
61_1165,4
61_1229,4
61_1325,4
61_1331,4
61_1373,4
61_1374,4
62_242,5
62_322,4
62_529,4
62_603,4
62_723,4
62_800,4
62_816,4
62_1280,4
62_1373,4
62_1528,4
63_45,4
63_284,4
63_378,4
63_442,5
63_621,4
63_661,4
63_912,4
63_924,4
63_1079,4
63_1146,4
63_1194,4
63_1237,4
63_1281,4
63_1284,4
63_1405,4
63_1486,4
63_1496,4
64_7,4
64_23,4
64_54,4
64_74,4
64_77,4
64_94,4
64_101,4
64_113,4
64_124,4
64_130,4
64_154,4
64_191,4
64_204,4
64_223,4
64_234,4
64_236,4
64_238,4
64_240,4
64_243,4
64_250,4
64_286,4
64_327,4
64_335,4
64_364,4
64_372,4
64_386,4
64_393,5
64_399,4
64_403,4
64_419,4
64_454,4
64_488,4
64_490,4
64_580,4
64_588,4
64_606,4
64_607,4
64_647,4
64_656,4
64_685,4
64_697,4
64_743,4
64_780,4
64_851,4
64_859,4
64_890,4
64_901,4
64_910,4
64_913,4
64_963,4
64_969,4
64_1031,4
64_1034,4
64_1079,4
64_1104,4
64_1132,4
64_1133,4
64_1150,4
64_1171,4
64_1229,4
64_1239,4
64_1240,4
64_1281,4
64_1311,4
64_1369,4
64_1370,4
64_1372,4
64_1376,4
64_1386,4
64_1420,4
64_1451,4
64_1462,4
64_1485,4
64_1496,4
64_1512,4
64_1514,4
64_1516,4
65_265,4
65_420,4
65_546,4
65_685,4
65_791,4
65_800,4
65_824,4
65_829,4
65_831,4
65_1096,4
65_1168,4
65_1280,4
65_1357,4
65_1496,4
65_1516,4
66_5,4
66_63,4
66_104,4
66_106,4
66_126,4
66_134,4
66_154,4
66_191,4
66_232,4
66_276,4
66_434,4
66_440,4
66_527,4
66_549,4
66_550,4
66_586,4
66_611,4
66_618,4
66_688,4
66_696,4
66_764,4
66_787,4
66_804,4
66_816,4
66_847,4
66_912,4
66_931,4
66_944,4
66_960,4
66_1009,4
66_1034,4
66_1123,4
66_1135,4
66_1165,4
66_1168,4
66_1224,4
66_1234,4
66_1296,4
66_1369,4
66_1381,4
66_1397,4
66_1431,4
66_1434,4
66_1484,4
67_30,4
67_90,4
67_101,4
67_107,4
67_125,4
67_126,4
67_134,5
67_154,4
67_202,4
67_203,4
67_220,4
67_250,4
67_276,4
67_293,4
67_297,4
67_313,4
67_327,4
67_328,4
67_419,4
67_440,4
67_443,4
67_451,4
67_454,4
67_459,4
67_471,4
67_477,4
67_495,4
67_508,4
67_527,4
67_567,4
67_575,4
67_586,4
67_594,4
67_626,4
67_627,4
67_642,4
67_647,4
67_675,4
67_690,4
67_702,4
67_746,4
67_756,4
67_778,4
67_792,4
67_837,4
67_894,4
67_913,4
67_931,4
67_958,4
67_1165,4
67_1224,4
67_1227,4
67_1246,4
67_1253,4
67_1280,4
67_1311,4
67_1333,4
67_1369,4
67_1386,4
67_1388,4
67_1396,4
67_1410,4
67_1448,4
67_1449,4
67_1494,4
68_193,4
68_203,4
68_263,4
68_306,4
68_350,4
68_393,4
68_398,4
68_409,4
68_460,4
68_580,4
68_599,4
68_661,4
68_800,4
68_847,4
68_963,4
68_998,4
68_1034,4
68_1075,4
68_1083,4
68_1113,4
68_1253,4
68_1268,4
68_1496,4
69_100,4
69_311,4
69_390,4
69_409,4
69_552,4
69_706,4
69_803,4
69_878,4
69_1043,4
69_1166,4
69_1373,4
69_1462,4
69_1490,4
70_116,4
70_130,4
70_263,4
70_284,4
70_364,4
70_838,4
70_1194,4
70_1223,4
70_1376,4
71_23,4
71_134,5
71_298,4
71_348,4
71_393,5
71_399,4
71_567,4
71_580,4
71_661,5
71_848,4
71_878,4
71_926,4
71_931,4
71_1050,4
71_1135,4
71_1217,4
71_1469,4
71_1486,4
71_1498,4
71_1508,4
72_512,4
72_571,4
72_812,4
72_1318,4
72_1438,4
73_34,4
73_454,4
73_850,4
73_891,4
73_906,4
73_931,4
73_1061,4
73_1075,4
73_1121,4
73_1246,4
73_1263,4
73_1296,4
73_1352,4
73_1486,4
74_191,4
74_341,4
74_476,4
74_723,4
74_735,4
74_746,4
74_787,4
74_923,4
74_1036,4
74_1067,4
75_169,4
75_311,4
75_409,4
75_571,4
75_693,4
75_739,4
75_807,4
75_1050,4
75_1252,4
75_1270,4
75_1280,4
75_1292,4
75_1332,4
75_1373,4
76_58,4
76_71,4
76_191,4
76_232,4
76_271,4
76_276,4
76_335,4
76_350,4
76_437,4
76_516,4
76_547,4
76_560,4
76_583,4
76_743,4
76_790,4
76_847,4
76_943,4
76_963,4
76_1093,4
76_1166,4
76_1178,4
