"USER_ID_MOVIE_ID","PREDICTED_RATING"
9_1370,4.03742025749673
9_1381,4.434938132887886
9_1388,4.387706242665909
9_1399,4.620783499233099
9_1425,3.5301271262673506
9_1457,3.63442732603762
9_1498,4.052024179436111
9_1522,3.8919108418851454
9_1541,3.7915412221398954
10_91,3.9844710938579864
10_202,3.5136909709094484
10_327,3.7848081835362097
10_340,3.7464844945041524
10_344,3.558706670552861
10_403,3.6169196472877716
10_408,3.8674484634165975
10_419,3.9573253946609395
10_422,4.285648730587829
10_433,4.027511892006701
10_451,4.011952298843811
10_693,4.058474525403684
10_787,3.8905001360649063
10_807,3.53173530226965
10_812,4.065364659389908
10_892,3.8917973651223527
10_1043,4.241306893495974
10_1090,3.4686517568645368
10_1097,3.864465564802538
10_1252,4.2973377044270595
10_1292,4.287238902391123
10_1318,4.151550738284136
10_1325,4.280102336449595
10_1481,4.087635450362644
11_224,3.0444222160875323
11_311,3.5554652934934197
11_326,3.106196462632173
11_373,3.816060839765677
11_403,2.8706674066126756
11_436,3.6353529978539076
11_451,3.567738911765773
11_626,3.7831061071647785
11_706,3.6755044739751974
11_770,3.4099669179405123
11_892,3.1860607737926374
11_1043,3.6871382450285464
11_1051,3.0195452378420184
11_1332,4.146984753469087
11_1373,4.307698188643818
11_1396,3.428298306846581
11_1480,2.9948106296614174
11_1485,3.2334231028101903
12_25,3.7840941015455516
12_98,4.088881350662037
12_134,4.378553835919729
12_190,4.434383751408815
12_220,4.033919320974036
12_242,3.846666507287948
12_259,4.35372528289071
12_306,3.466689717905193
12_319,3.7170463030858776
12_375,4.175542960167447
12_442,4.320281877738201
12_525,3.937836896898294
12_529,3.9085145578360203
12_538,3.812044858074673
12_575,4.5239329191588284
12_661,4.158809893242344
12_670,3.8031676913376185
12_690,3.693399983988851
12_789,3.2845157874789357
12_800,4.6727625447348915
12_816,4.480188396583824
12_850,3.8103347762047055
12_913,4.425834390503532
12_963,4.574839685158438
12_1022,3.4862888030186134
12_1047,3.0935244952436958
12_1072,3.6265076586241682
12_1192,3.764850257723027
12_1288,4.362354778663627
12_1310,4.505584400062104
12_1325,4.06005295568726
12_1331,3.6536203479378755
12_1360,3.399962942012351
12_1376,4.190634404827239
12_1388,3.8157152786341366
12_1486,4.251639491902515
12_1504,3.4718202443884145
12_1522,3.270247424751998
12_1524,4.08476683595061
13_81,3.0537340407551308
13_191,4.203117565600359
13_242,3.7318749681863794
13_322,3.886317295168216
13_325,3.315967146224265
13_364,4.036155005651848
13_419,3.319103047479563
13_620,3.3385245671215382
13_787,3.3538246095782505
13_850,3.7195760938890507
13_1045,3.0026818660375527
13_1050,3.2371433039429256
13_1072,3.496379641845518
13_1168,4.173491104981749
13_1287,3.362836580985854
13_1292,3.746883252886185
13_1305,3.845364853263625
13_1331,3.7320983959311467
13_1332,4.378388235019454
14_78,3.836095957793975
14_100,3.348971460870157
14_112,3.114806208802189
14_124,3.015248053040773
14_129,3.642098794286062
14_158,2.787331146521202
14_163,3.622982008094677
14_229,3.9099938983026856
14_244,3.714962610570307
14_247,3.818641333651734
14_281,3.9103566385889605
14_284,3.9477292285465726
14_299,3.1459646101002052
14_302,3.894035349302785
14_329,3.57908595295606
14_345,3.3143125773147966
14_374,3.301967511269948
14_375,3.771942613402011
14_380,3.200965938506475
14_404,3.0240614019565677
14_407,3.0831736802645944
14_437,3.7729634205457647
14_448,3.217708706948308
14_451,3.474183554274721
14_458,3.209336645772416
14_591,3.345609418106615
14_604,3.6803122516498057
14_606,3.8747907387309715
14_635,3.5235881021767894
14_672,3.2034491275890944
14_725,4.096958060798523
14_734,3.4657469746495506
14_746,3.6937348820968365
14_749,3.5574219282039494
14_758,3.675276462398188
14_769,3.851219649573279
14_803,3.417856984546356
14_807,2.8462105191730696
14_809,3.4489396321677828
14_820,3.2188180218112095
14_850,3.5319824223054486
14_872,3.138182219627793
14_909,3.7921960895097886
14_1043,3.612185343153471
14_1048,4.2305043577463275
14_1063,3.680754353643327
14_1090,3.0030907076076168
14_1131,3.5866643660512616
14_1139,3.3923278963073282
14_1231,3.106903731983036
14_1238,3.706878202679553
14_1273,3.38495904593706
14_1290,2.943844541232264
14_1298,3.095943987446355
14_1315,3.45397562746461
14_1323,3.5178245979361855
14_1356,3.2353385873404217
14_1374,3.6443168298530955
14_1392,3.1487902091063154
14_1409,3.2296168272724786
14_1419,3.122509912685176
14_1429,3.7548187318940003
14_1434,3.3445277606301107
14_1455,3.1948183385700695
14_1471,3.080798525715028
14_1472,3.4869145242725446
14_1484,3.585644392106221
14_1485,3.2236380394678457
14_1488,3.702167282133622
14_1489,3.2523556536166964
14_1490,3.295045872233394
14_1501,3.280425064257268
15_23,3.86667922888395
15_53,2.8488488210436227
15_356,2.8710418438021175
15_373,3.404153081094671
15_440,3.134727165455991
15_580,2.3258375865509113
15_603,3.555972016977064
15_635,3.26729839089511
15_707,3.237950191071068
15_725,3.9094159275228915
15_923,3.5586859394102066
15_1119,3.7779767287983392
15_1192,3.299339847551927
15_1229,3.228878063316322
15_1296,2.926591181422073
15_1353,2.778015593010949
15_1357,4.091753881863342
15_1522,2.829037567697174
16_53,2.718914182337854
16_98,3.3617819611639876
16_119,3.6546618877011556
16_130,3.531977687435176
16_215,2.9614712411682578
16_220,3.2693958457969354
16_229,3.453350018087354
16_263,3.41518157690061
16_385,3.4480223701274353
16_393,3.728768965418633
16_431,3.4668074186199136
16_644,3.3228837372975084
16_702,3.1534808856493592
16_732,3.219383197735526
16_766,3.168381124831734
16_767,3.3808872017275027
16_769,3.348531893514155
16_778,2.9467050409281623
16_790,3.5839949525980703
16_809,3.1545580894166294
16_835,3.166061525725009
16_854,3.5556874843794715
16_883,3.347549203836573
16_910,3.219906927668306
16_983,2.6825465168012066
16_1033,2.7051340108240516
16_1060,3.2361343122014214
16_1062,2.8926795893423316
16_1093,3.504498753132311
16_1119,3.550865425156009
16_1128,3.2795676623326573
16_1168,3.4882333188035455
16_1192,2.998149905280082
16_1204,2.9841561633457365
16_1280,2.650145607254859
16_1290,2.570983243836677
16_1310,3.6597773615774614
16_1316,3.2150962089853357
16_1332,3.6195942340257314
16_1407,3.2866897617353588
16_1429,3.382956885438091
16_1510,3.437403943248588
16_1516,3.485689992895725
17_215,3.2483387370270864
17_298,3.3202076563705245
17_359,3.685762788537733
17_409,3.621519624952202
17_437,3.8259424130005453
17_439,3.203974272094067
17_502,4.194681063973614
17_538,3.786454559931444
17_588,3.987506257645032
17_767,3.7356415923061927
17_847,4.15179755396082
17_1201,4.103668996233014
18_78,3.661860710216594
18_79,3.4706716437364724
18_105,3.252603155851285
18_106,3.564694386763166
18_134,3.886785314038442
18_147,3.7905668139717874
18_154,2.906441187014194
18_220,3.6005396245646293
18_232,3.38045969516548
18_258,2.8574682617024787
18_259,3.805859279816227
18_265,3.879024092413251
18_272,3.134103150986648
18_274,2.919940142189699
18_284,3.7898170602005616
18_359,3.491198673699614
18_413,3.1746569466329664
18_434,3.269861753841659
18_451,3.3478020092936607
18_454,2.92790593252067
18_511,3.05865781631695
18_566,3.1399649703441415
18_580,2.261531950996234
18_614,2.897888772086356
18_626,3.574622391856764
18_644,3.6164660448975714
18_767,3.5741728307196445
18_787,3.1577532714554333
18_795,3.389676839362443
18_797,3.0484755160890993
18_809,3.2975641009522665
18_850,3.465305773217637
18_899,3.394540257653403
18_922,3.1162162987579993
18_932,3.1151452571296403
18_944,3.4699763452863612
18_949,3.0818509249345594
18_1003,3.1566875403378836
18_1097,3.274597820744106
18_1192,3.2522114209370536
18_1198,3.121356433510324
18_1201,3.74288545935293
18_1223,3.8349711065204892
18_1227,3.194927645616335
18_1234,3.561405771440938
18_1289,3.2962112051846257
18_1296,3.009355838921417
18_1307,3.094371620273256
18_1310,3.8772589198872205
18_1318,3.2474214891737736
18_1325,3.7227065267755832
18_1333,3.3848842209368035
18_1340,3.240619024004927
18_1353,2.9303449114475653
18_1360,3.20391331420818
18_1432,3.0501398407922813
18_1484,3.444111499479893
18_1488,3.4788291291662725
18_1499,2.990899845599487
18_1509,2.838075910602864
19_409,3.8223377315695304
19_707,3.1906830681377505
19_1051,3.0521398166203526
19_1270,2.6818716200374584
19_1319,3.009629519323693
19_1357,3.974966440150508
19_1409,3.082143393598963
20_124,3.2040446802533795
20_224,3.0914940045636516
20_403,2.9462714679265516
20_409,3.7952191840279625
20_749,3.565935827343173
20_878,3.3551248709643122
20_1050,3.2700599842502953
20_1252,3.5120783000847475
20_1323,3.650273093346349
20_1332,4.222233848290056
21_106,4.032476436458982
21_134,4.214921205110622
21_232,3.658933253079612
21_659,3.791269358717247
21_707,3.6583506258545415
21_890,3.1682628624242946
21_960,3.662850421170331
21_1171,3.2814298615710893
22_56,3.857983487821577
22_58,4.228238847322448
22_69,3.896571386574579
22_90,3.20361503092861
22_119,4.165691246485944
22_164,4.1890614696191815
22_191,3.9558963025375236
22_234,3.849583201083721
22_241,4.069568498248309
22_409,3.780757751387778
22_434,3.495946748100532
22_435,3.4622764804370747
22_440,3.6536987764366944
22_455,3.488789145700717
22_477,3.5952365966797126
22_508,3.1224118003452808
22_580,2.800046032328999
22_769,3.848469338208718
22_795,3.775951448883085
22_891,3.934436799436148
22_899,3.633034906515665
22_1146,4.230415322555155
22_1221,3.910098147971741
22_1224,3.737028735307265
22_1332,4.177440097526722
22_1333,3.6283377792517344
22_1409,3.16762955330245
22_1438,3.100430829338671
22_1489,3.243425104961617
22_1498,3.7684883293796294
22_1524,3.73042189573921
23_172,3.3495680743080145
23_192,2.914694610346225
23_226,3.0485876764572377
23_580,2.494243799915036
23_749,3.4388908140750716
23_892,3.1701977776737036
23_1051,2.9303117422742977
23_1319,2.936301989466638
23_1374,3.5411937985171607
24_56,3.74236205440488
24_294,3.5359902886884953
24_723,3.9968769980793475
24_931,3.4949485621949767
24_995,4.098705020410947
24_1093,4.024664902601077
24_1119,3.9029260948859488
24_1488,3.732239508730009
24_1515,3.833727857230047
25_7,3.9948313810928706
25_30,3.8011685984478487
25_45,3.8381088173543603
25_54,3.2441877003887396
25_56,3.6203096817838545
25_58,4.277939995135426
25_73,3.1764592423228537
25_77,3.5100183736575725
25_89,3.213769583312267
25_104,3.7020774111585526
25_118,3.8460675411518324
25_188,3.518519726020536
25_189,3.31864869853036
25_191,3.8192778886365577
25_216,3.0461531450325796
25_223,3.593920864930616
25_225,3.219442371628018
25_240,3.4290358667609095
25_242,3.664540570239431
25_243,3.636829190845441
25_248,3.8958883867444833
25_285,3.3255806577780818
25_293,3.429955566495291
25_297,3.2552994407142566
25_303,3.926517533405391
25_313,2.9238563233977923
25_375,3.7399718808365985
25_392,3.874847215750877
25_398,3.762857334909091
25_399,4.183118419366226
25_411,2.9371515244474655
25_419,3.203753110126324
25_437,3.700546683335422
25_442,3.7771120261605384
25_446,3.2889052522224365
25_457,3.041765915959456
25_477,3.644592399143574
25_488,3.5215499348168664
25_490,3.8088540643748408
25_507,3.6636458649687453
25_525,3.6570267178729177
25_526,3.2714344264979016
25_527,3.388480427418353
25_531,3.638513720805405
25_538,3.519786725086053
25_542,3.627118090412196
25_546,3.682873498981666
25_573,3.7540150987093424
25_583,4.118200441310859
25_585,3.492976440766477
25_587,3.4110712677519968
25_588,4.167150237129955
25_595,3.793531396349728
25_606,3.872374957898886
25_611,3.5591837603441774
25_620,3.2281963631318615
25_621,3.350915748864367
25_641,3.0796450824590362
25_643,3.49225547118215
25_644,3.7408799896929716
25_659,3.515249754679625
25_661,3.872182190311039
25_667,3.5771990712129567
25_669,3.1959176792159125
25_675,3.301902222169615
25_677,3.8610137321549285
25_679,3.3265427333814843
25_688,3.762114124678998
25_743,3.99682793616184
25_750,3.875048737918467
25_782,3.289809433387361
25_800,4.360608860602916
25_804,3.659347406151846
25_811,3.2625551880852943
25_819,3.566046948545265
25_824,4.076823268623456
25_826,3.274080432500248
25_835,3.5834075358086332
25_837,3.944290718946566
25_842,3.590757110324613
25_851,3.9433173927262803
25_884,3.9100516148059477
25_891,3.964927701520415
25_910,3.840458512346606
25_913,3.9764130407824574
25_920,3.9976094971525122
25_922,3.3475745859528865
25_924,4.035544900624338
25_939,3.548317865044391
25_948,3.4583062331583165
25_949,3.293520345278217
25_958,2.8051734542251245
25_960,3.7495511566618576
25_1018,3.269956190569184
25_1022,3.368720563096869
25_1036,3.6072883427260964
25_1061,3.1448602623837862
25_1062,3.3284840349643554
25_1075,3.998075637916631
25_1106,3.703964831570104
25_1133,3.870568959210695
25_1134,3.4317306165025134
25_1160,3.279559300364936
25_1165,3.433872563285222
25_1189,3.8739233893228353
25_1194,3.8344280472107353
25_1202,3.791232522989601
25_1217,3.658834185753484
25_1221,3.835230668658886
25_1224,3.6846155590577796
25_1229,3.4133008343679982
25_1260,3.787160893696904
25_1263,3.5564431179787297
25_1284,3.9519270442337935
25_1304,3.640805220965452
25_1311,4.040788612725054
25_1316,3.519486071988986
25_1322,3.596651668043948
25_1328,3.675327256774056
25_1369,3.6035279027366056
25_1381,3.8209015056274382
25_1382,3.7348976863434684
25_1393,3.8952827964155814
25_1414,3.1639620374215256
25_1437,3.1261316718109353
25_1457,3.2595353200598276
25_1491,2.7453213853277596
25_1496,4.206268397287624
25_1516,3.9567719458086326
26_4,2.7940014357712073
26_45,2.4486905286103573
26_58,2.9487365454343126
26_97,1.6681272420113786
26_134,2.6639008678393394
26_206,1.7263843341162903
26_325,1.9607146855592497
26_351,2.6648653314876025
26_419,1.765021054665332
26_442,2.298462124096127
26_463,1.989301005430386
26_479,1.648720479103671
26_480,2.3131088646988855
26_489,1.6021276249139107
26_510,1.9579368802499644
26_541,2.000200061276793
26_659,2.066895048850277
26_692,1.7471706080097864
26_800,2.878361646003046
26_891,2.3628076988608124
26_892,1.9125415512681918
26_915,1.9226255240199073
26_1043,2.2811104359620695
26_1048,2.548470317685663
26_1050,1.7053075664215942
26_1102,1.7584317130717402
26_1148,2.1666470839841447
26_1166,2.2357979472425624
26_1216,1.9132063009902347
26_1273,2.1630432200956813
26_1292,2.0661309090159787
26_1357,2.7791104331198606
26_1490,1.843520783582047
26_1492,2.0708664830817076
27_235,3.1949674750059525
27_580,2.7996828120364987
27_1217,3.800931451972403
27_1318,3.443334735983488
27_1331,3.9962340802591894
27_1498,3.9632067877347077
28_60,3.3075977050072614
28_134,4.259252938733872
28_191,4.090885024572815
28_220,3.969700711343051
28_327,3.2276105295558155
28_343,3.1790174662860884
28_345,3.677521484453956
28_400,3.477038642869286
28_512,3.661027892141167
28_575,4.057763660638336
28_583,4.070086733367342
28_603,3.7812486640344036
28_621,3.6723303626966586
28_656,3.1658855817683933
28_675,3.584463611040692
28_800,4.435081435706333
28_876,3.1760989448412587
28_901,3.5851906946899588
28_913,4.156106554175262
28_989,3.3879720688869854
28_1009,3.871553503429988
28_1022,3.557582620843267
28_1047,3.1038607568256067
28_1075,4.115918933487964
28_1090,3.1332537290791205
28_1144,3.163764404761184
28_1195,3.913167158239964
28_1224,3.8272175272154834
28_1278,3.156492602403528
28_1289,3.6494681577119916
28_1372,2.9933239432480865
28_1387,3.4138764298383975
28_1498,3.8699578830568204
28_1503,3.1248343081091665
28_1522,3.3134092337588874
29_7,4.070587146519286
29_34,3.7931159938119743
29_101,3.4211764586690383
29_104,3.8452778449844334
29_134,4.040752078320376
29_229,3.789129869009421
29_242,3.3824063608630315
29_254,3.5932029986100753
29_310,3.161752434106117
29_350,3.893234575243712
29_385,3.831098938374686
29_393,4.147174700544546
29_490,3.6683385198627274
29_568,3.7426556917247162
29_606,3.923972724500144
29_670,3.694546387311923
29_960,3.6812440041261087
29_1146,4.185900914670828
29_1255,2.8090645092951165
29_1396,3.2398612177809984
29_1399,3.938227259978888
29_1452,3.9739576235099614
29_1510,4.058101625689445
30_700,3.4324696729171285
30_858,3.702187785123032
30_878,3.289156236041603
30_1332,4.033367448711984
31_37,3.330876811684571
31_68,3.0689634875262035
31_104,4.105323108614509
31_189,3.9799304200825865
31_204,3.9692405384923566
31_311,3.9175903928586004
31_341,3.6254340711617585
31_349,4.270990422037708
31_588,4.666488579540279
31_661,4.141768008727518
31_691,3.4503958760299662
31_747,3.2557637142466627
31_812,3.9123544335605533
31_856,3.3059277855725018
31_891,4.321765900980881
31_999,3.400925942435067
31_1113,4.513857281358505
31_1134,3.83406246032475
31_1146,4.783160338862504
31_1228,3.4266416343511135
31_1232,3.9806622674547745
31_1298,3.4052629220536796
31_1370,3.8231311661670393
31_1391,3.566000623232079
31_1518,3.316067741618887
32_101,3.4050949050089674
32_215,3.2032831299766467
32_220,3.729234312498984
32_234,3.7044466746604714
32_329,3.5597370245257602
32_365,3.49044110722955
32_410,2.885286883553509
32_414,2.9364646018288227
32_582,4.067677545367502
32_594,2.754007441165223
32_620,3.058535697979349
32_648,3.180682996161521
32_694,2.931918788652085
32_752,2.878980068332092
32_778,3.513846519912531
32_828,3.555618690367746
32_847,3.9483999261366733
32_971,3.5226070397257256
32_1009,3.6107566745940187
32_1075,4.0905300993653535
32_1224,3.555993907185894
32_1229,3.321698400379886
32_1263,3.566639393109191
32_1324,3.3510749214260858
32_1331,3.399526755899505
32_1386,3.0754888330872765
32_1409,2.9233360761651785
32_1448,3.2454490230846536
32_1475,3.147500744871382
33_272,3.211004530989399
33_399,4.095303052506777
33_419,3.204438685228326
33_490,3.790647989791738
33_603,3.6093923462832285
33_620,3.2950339577081773
33_834,3.7276505126482635
33_891,3.9926933745717537
33_894,3.313612537513541
33_949,3.247464638695796
33_1075,4.028565111091572
33_1097,3.3271640546772194
33_1192,3.342301127085612
33_1227,3.171443546113272
33_1296,3.120728742009482
33_1333,3.5409851727327633
33_1396,3.361836512298374
33_1452,4.002638152521381
33_1526,3.1637305284868384
34_4,4.230951766260911
34_23,4.058674697026078
34_34,3.924522216000516
34_48,3.4404942158264995
34_58,4.339608728737381
34_71,3.845939840831518
34_98,3.892883923054356
34_104,3.8820119815479726
34_130,3.949049440818226
34_134,4.287796028232575
34_242,3.476397118784387
34_265,4.082789370936726
34_267,3.5748299300650226
34_269,3.6708375205092603
34_279,3.499470546780998
34_284,4.025897347346069
34_294,3.678686604419046
34_302,3.9907064571150173
34_335,4.035538953306898
34_345,3.515849902013022
34_372,3.840508078406823
34_373,3.9105819780904385
34_435,3.575212890781645
34_446,3.412346523548398
34_448,3.515270325621985
34_481,3.6046576237890187
34_505,3.276623193865333
34_514,3.8257790117707056
34_532,3.4896802597736927
34_546,3.7778742163797236
34_553,3.4333518267256746
34_556,3.8090405789835233
34_573,3.7974076405442374
34_588,4.068236548981172
34_595,3.9455816759471074
34_644,3.8107776700400215
34_677,3.9575691319041777
34_702,3.819434907573268
34_714,3.7840372396436766
34_723,3.953574285046205
34_760,3.397513814548171
34_772,3.983398690640582
34_776,3.5816988018946514
34_778,3.6028834199432147
34_794,3.1576335402614784
34_812,3.643470105115207
34_834,3.7961089260892518
34_852,3.7782537185222784
34_883,3.8686735049771785
34_910,4.054708829386719
34_915,3.3491601792899135
34_978,3.3410405097296523
34_980,3.6853750765255575
34_1001,3.4702829879183663
34_1003,3.450876237490965
34_1022,3.5226878622448923
34_1050,3.360949702370523
34_1062,3.4238648943974823
34_1063,3.9012324618354444
34_1067,3.309393599729741
34_1097,3.541183147696479
34_1113,4.313672935075371
34_1119,4.199723290981181
34_1133,4.010929491211372
34_1160,3.4094547350804207
34_1174,3.5718182324359806
34_1221,4.0328312041520125
34_1223,4.096694896572152
34_1229,3.7261934529942544
34_1287,3.4558645722425108
34_1381,3.858534082891113
34_1413,3.5579128428567075
34_1415,3.5856394523966197
34_1462,3.8000999037866063
34_1473,4.231400853652878
34_1479,3.329945094155011
34_1488,3.951830938099785
34_1498,3.764945271624054
34_1501,3.4380626291627796
34_1504,3.5386218928744912
34_1510,4.119701386929653
34_1516,4.0361983013934974
35_4,4.251361556841304
35_24,3.913485354369359
35_56,3.8701327870766433
35_104,3.686710333638305
35_111,3.3900035009843403
35_117,3.0782595408017643
35_119,4.443282633599501
35_125,3.2045957023916474
35_130,3.9917946609365864
35_134,4.248340063930702
35_174,3.4873510819272524
35_191,4.084712354221428
35_203,3.849942119029933
35_220,3.8571553887504946
35_241,4.296294965591795
35_250,3.632279049351556
35_271,3.181379520459005
35_276,3.7667396377028437
35_277,3.7710328331265455
35_302,3.993659278785144
35_329,3.7209770136752605
35_335,4.252103681872508
35_363,3.309275022136188
35_364,3.8351594508778293
35_375,4.012129126772752
35_411,2.822599046780573
35_417,3.3804377737264812
35_488,3.5245740980117675
35_502,4.190161860575308
35_516,3.963455372574771
35_529,3.679480444094931
35_550,3.806584814793793
35_606,4.029841421210854
35_626,3.432298482497739
35_671,3.7880788740144626
35_688,3.6860578519155003
35_695,3.78144287050554
35_723,3.899656182924359
35_734,3.4729508110259117
35_750,3.910521854972239
35_769,3.9932986172199225
35_778,3.6205336154413956
35_783,3.915889758246361
35_790,4.091618291680345
35_791,3.9298992143919964
35_804,3.562921830762912
35_835,3.798317780162901
35_836,3.0623925004522556
35_852,3.7594014684596795
35_882,3.7988492365804816
35_934,2.7249122399195684
35_960,3.8646291595755193
35_976,3.4618379186152497
35_1016,3.545388228820388
35_1034,3.9771117418381863
35_1049,3.3788505125428636
35_1071,4.179812048237055
35_1075,3.9980921894456025
35_1094,3.6198132510348096
35_1100,3.052174642580638
35_1146,4.2071984908817415
35_1178,3.7148709917431457
35_1194,3.949484709727955
35_1198,3.151050678754753
35_1199,3.7615318205092287
35_1220,3.349912680755215
35_1229,3.60656352595909
35_1248,3.177514618161717
35_1260,3.8134596838930155
35_1261,3.85453699928854
35_1305,3.899846980574698
35_1325,3.8529975755566745
35_1352,3.2552311608131457
35_1370,3.323186593349492
35_1398,3.844348540155516
35_1420,4.5269843554199705
35_1436,2.948783496692458
35_1437,3.0532839336784563
35_1457,3.197930712006458
35_1484,3.828635970959147
35_1486,4.088365421322732
35_1496,4.486339598651935
35_1506,3.6434673477604917
35_1510,4.291785150698837
35_1522,2.8199228679391775
36_27,3.1464750301728515
36_373,3.7597310793906384
36_510,3.2516825667912266
36_787,3.326695479240993
36_892,3.3062359785071656
36_1048,4.154866938390962
36_1050,3.1133684501251153
36_1051,3.1059880807443934
36_1409,3.258731706477867
36_1464,3.1211958276721563
37_225,3.224269202579844
37_451,3.4507949598961645
37_642,2.874996718523883
37_661,3.771175314539528
37_723,3.866638165285811
37_859,3.028109788950527
37_1484,3.5961129362378994
37_1488,3.6273117963661496
38_297,3.201368980093882
38_345,3.3533760373238586
38_440,3.5788253172495206
38_451,3.619004545134422
38_582,4.127062113431251
38_707,3.2111129420754128
38_734,3.5784467862511224
38_1045,2.98848319288862
38_1131,3.712909597166933
38_1217,3.759574465593332
38_1232,3.876033644430384
38_1315,3.5492207085467413
38_1325,3.9141798659247518
38_1441,3.0009774209544684
39_63,3.9084286147350116
39_592,3.0237915704149647
39_661,3.7972197716929297
39_746,3.6373275974653025
39_812,3.5424488107475445
39_1075,4.116176919447976
39_1094,3.5329475954092415
39_1113,4.243664834099371
39_1246,3.894874980127991
39_1289,3.499689595035535
39_1357,4.2750121017397955
40_97,3.0429341388620195
40_105,3.4179182227593894
40_139,2.9948467663608467
40_195,3.0782353841011174
40_223,3.651050700618398
40_250,3.545042804915385
40_280,2.9278327217590276
40_285,3.5286776610465265
40_345,3.3775721524688676
40_409,3.8212720991313054
40_451,3.7704051586195555
40_479,3.04062380998665
40_580,2.632547694516533
40_591,3.6039397789511374
40_690,3.3813007022858894
40_770,3.500523906070337
40_787,3.46558330392128
40_795,3.7472358985674896
40_797,3.2890612588595163
40_807,3.113570472131526
40_828,3.6537691489982547
40_967,3.0004523897088307
40_1048,4.162484699945243
40_1050,3.352524324561352
40_1073,3.0467912021931234
40_1097,3.4048050315311036
40_1192,3.501445473122999
40_1217,3.759782355298046
40_1296,3.3581569342851205
40_1357,4.048693934810492
40_1397,3.0459747139910127
40_1400,3.271539490095532
40_1465,3.1975821879266966
41_68,2.909653209238108
41_224,3.051931986505181
